Id,target
159.0,-43.930067670665
160.0,-179.67910354369906
161.0,8.012176956179191
162.0,299.01052637618824
163.0,71.85516184563159
164.0,-27.704314337624698
165.0,154.15871031611363
166.0,-163.71483865365462
167.0,140.0985728497823
168.0,169.0265505638302
169.0,-52.80650408023372
170.0,61.08276157178586
171.0,94.9018144920309
172.0,91.95608767008402
173.0,28.13777416516473
174.0,172.13840262699705
175.0,-157.94670595356345
176.0,-99.83800765084057
177.0,-176.55064348029632
178.0,-23.215113706098798
179.0,-113.30546147321803
180.0,-18.862824713856874
181.0,-64.05913178891583
182.0,-81.0313478903107
183.0,63.178063031743925
184.0,-75.07650704115876
185.0,86.35346857257727
186.0,-62.470800279765506
187.0,-115.56305351107272
188.0,-83.09403988397236
189.0,185.29399963469555
190.0,-46.04484514143847
191.0,218.366241475324
192.0,-62.62569661222809
193.0,-89.53216671555215
194.0,44.113219002113865
195.0,-5.441386562032381
196.0,68.00436950103827
197.0,-66.01198915842849
198.0,208.78639540244075
199.0,-146.473212439615
200.0,-103.76614006219175
201.0,-122.45631302324253
202.0,21.26790667848369
203.0,50.95561936271028
204.0,148.07093004884652
205.0,42.64128624688017
206.0,89.97693232284928
207.0,170.10449413645213
208.0,-280.4196273981371
209.0,-181.7865778418251
210.0,-111.22638619392953
211.0,-88.67611268232392
212.0,25.62884479094613
213.0,-56.95863281453538
214.0,74.11649208017458
215.0,-25.2713711595107
216.0,-57.72035759231105
217.0,-34.50168669114994
218.0,61.558481284467476
219.0,88.44959685977615
220.0,-89.97387747824234
221.0,-155.2599088107395
222.0,44.071481576853486
223.0,238.6223848269998
224.0,-54.47946826940096
225.0,10.5285323938336
226.0,-68.24632569950322
227.0,7.829469635324752
228.0,5.873964477624408
229.0,37.099556891206404
230.0,114.68512207431685
231.0,14.042981371251692
232.0,-113.43289346775941
233.0,43.124927957012346
234.0,96.99659947234545
235.0,-96.08462944801724
236.0,-181.37079566968538
237.0,166.98036517281005
238.0,106.59216849703336
239.0,57.4639416365502
240.0,-13.322687143825966
241.0,-30.57671950895982
242.0,-52.20457038236485
243.0,-178.55815199343235
244.0,-70.65331542300672
245.0,-33.342261593070475
246.0,-179.10457636719477
247.0,-32.25238695369268
248.0,30.19855303884315
249.0,-127.76585413022497
250.0,13.31562298067837
251.0,-6.215002199238468
252.0,-264.08331716788297
253.0,-262.8321431474691
254.0,-174.15244594566866
255.0,41.83111377727546
256.0,128.97123642454116
257.0,67.46930244492513
258.0,118.47614806004542
259.0,90.58827341459562
260.0,17.25738199946987
261.0,-317.57308679318925
262.0,186.5890467976996
263.0,-136.98071674929395
264.0,-48.840506288571845
265.0,-92.27043946355083
266.0,-94.34070670121574
267.0,135.43312809730577
268.0,161.19703642879912
269.0,-45.31553800363681
270.0,-149.47467419308475
271.0,110.56082088556312
272.0,-23.639938655753284
273.0,85.66394138194121
274.0,103.3006888611961
275.0,20.894444451489072
276.0,-56.24017362041566
277.0,-32.60819532202316
278.0,25.419955590845476
279.0,72.43813114327118
280.0,23.84957474165149
281.0,-135.95997302297596
282.0,-21.25160764492868
283.0,-15.532394879247278
284.0,-133.6742604018729
285.0,159.29477134873113
286.0,-14.546855565331846
287.0,-139.6159588656038
288.0,205.30511446285436
289.0,45.06236999703367
290.0,89.85197838005196
291.0,27.289198149031385
292.0,205.69658100075742
293.0,-45.07891821036635
294.0,-35.65918139764892
295.0,-45.6680277118855
296.0,48.31728618063832
297.0,-68.78988594818308
298.0,91.76721894109872
299.0,-90.32283774866582
300.0,-101.80603182648409
301.0,-30.240532235617778
302.0,-95.608403777477
303.0,-27.8560329936168
304.0,55.89719756667408
305.0,-38.63903330523938
306.0,-81.07285781211765
307.0,-187.236073871306
308.0,-172.5371948214192
309.0,37.40612865939815
310.0,74.82873682840437
311.0,301.5350484110915
312.0,125.67560766624284
313.0,128.04900313099557
314.0,47.809399075292234
315.0,-26.608823956825734
316.0,180.9553716527397
317.0,-63.92572817256429
318.0,125.86493698372038
319.0,150.99502871342088
320.0,-38.74330553038986
321.0,-209.59595470536044
322.0,-105.81803522917764
323.0,0.6001510650314259
324.0,-49.25646204474831
325.0,-42.67394202990061
326.0,157.15897793417517
327.0,131.69854664761152
328.0,20.35921819027767
329.0,-94.72572196820778
330.0,185.91307007898942
331.0,-71.81644700877254
332.0,61.142560207874126
333.0,76.21887334656299
334.0,96.73174431539236
335.0,-111.52363381078594
336.0,111.8948100802364
337.0,-40.29775768819768
338.0,85.39258193069784
339.0,-89.42847721078114
340.0,-209.9044162987993
341.0,157.4404708268251
342.0,-99.30666274753644
343.0,61.5119115923496
344.0,123.78655011936613
345.0,27.258224498666934
346.0,-183.03111059520464
347.0,-38.690405112104465
348.0,-52.39414508896384
349.0,-123.46638368844032
350.0,8.199003745463415
351.0,-96.01135203162887
352.0,-44.96848560754393
353.0,-171.24404950220784
354.0,-226.53541363628213
355.0,0.6333155422229311
356.0,-214.6120930610748
357.0,184.56174488485132
358.0,-14.226336315631546
359.0,12.791557303404758
360.0,29.71338309764343
361.0,240.2455585754286
362.0,-33.44056051124663
363.0,130.9431541241491
364.0,53.97167040560826
365.0,6.817425681491645
366.0,-92.82993963412673
367.0,-15.189375981917834
368.0,224.4268575113694
369.0,-19.916669352583902
370.0,-146.18579238112645
371.0,-55.55589316054283
372.0,-100.51780321449857
373.0,3.7528066218941376
374.0,-19.259283461482624
375.0,-67.2606834551439
376.0,-22.2928639030034
377.0,-181.31982467586874
378.0,-130.14539393967834
379.0,41.92787281413488
380.0,-43.56831172358614
381.0,-165.0507133432071
382.0,85.35350505157109
383.0,-5.477143120132915
384.0,130.78534474047234
385.0,-52.65541698354839
386.0,-2.3383700861906505
387.0,172.64455599386127
388.0,168.7506861023998
389.0,42.29234765131163
390.0,-32.40855403452035
391.0,56.044778528922755
392.0,108.6657601252092
393.0,-42.001497808014435
394.0,-75.45766733304883
395.0,-88.14850962273304
396.0,-194.76240066919792
397.0,123.08157289613908
398.0,62.99478274686294
399.0,53.28168449996272
